,Unnamed: 0,pclass,survived,name,gender,age,sibsp,parch,fare,embarked
1264,1264,3,0,"van Billiard, Mr. Austin Blyler",male,40.5,0,2,14.5,S
1265,1265,3,0,"Van Impe, Miss. Catharina",female,10.0,0,2,24.15,S
1266,1266,3,0,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,24.15,S
1267,1267,3,0,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,24.15,S
1268,1268,3,0,"van Melkebeke, Mr. Philemon",male,29.8811345124283,0,0,9.5,S
1269,1269,3,0,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,9.5,S
1270,1270,3,0,"Vande Walle, Mr. Nestor Cyriel",male,28.0,0,0,9.5,S
1271,1271,3,0,"Vanden Steen, Mr. Leo Peter",male,28.0,0,0,9.5,S
1272,1272,3,0,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,9.0,S
1273,1273,3,0,"Vander Planke, Miss. Augusta Maria",female,18.0,2,0,18.0,S
1274,1274,3,0,"Vander Planke, Mr. Julius",male,31.0,3,0,18.0,S
1275,1275,3,0,"Vander Planke, Mr. Leo Edmondus",male,16.0,2,0,18.0,S
1276,1276,3,0,"Vander Planke, Mrs. Julius (Emelia Maria Vandemoortele)",female,31.0,1,0,18.0,S
1277,1277,3,1,"Vartanian, Mr. David",male,22.0,0,0,7.23,C
1278,1278,3,0,"Vendel, Mr. Olof Edvin",male,20.0,0,0,7.85,S
1279,1279,3,0,"Vestrom, Miss. Hulda Amanda Adolfina",female,14.0,0,0,7.85,S
1280,1280,3,0,"Vovk, Mr. Janko",male,22.0,0,0,7.9,S
1281,1281,3,0,"Waelens, Mr. Achille",male,22.0,0,0,9.0,S
1282,1282,3,0,"Ware, Mr. Frederick",male,29.8811345124283,0,0,8.05,S
1283,1283,3,0,"Warren, Mr. Charles William",male,29.8811345124283,0,0,7.55,S
1284,1284,3,0,"Webber, Mr. James",male,29.8811345124283,0,0,8.05,S
1285,1285,3,0,"Wenzel, Mr. Linhart",male,32.5,0,0,9.5,S
1286,1286,3,1,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",female,38.0,0,0,7.23,C
1287,1287,3,0,"Widegren, Mr. Carl/Charles Peter",male,51.0,0,0,7.75,S
1288,1288,3,0,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,6.5,S
1289,1289,3,0,"Wiklund, Mr. Karl Johan",male,21.0,1,0,6.5,S
1290,1290,3,1,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,1,0,7.0,S
1291,1291,3,0,"Willer, Mr. Aaron (""Abi Weller"")",male,29.8811345124283,0,0,8.71,S
1292,1292,3,0,"Willey, Mr. Edward",male,29.8811345124283,0,0,7.55,S
1293,1293,3,0,"Williams, Mr. Howard Hugh ""Harry""",male,29.8811345124283,0,0,8.05,S
1294,1294,3,0,"Williams, Mr. Leslie",male,28.5,0,0,16.1,S
1295,1295,3,0,"Windelov, Mr. Einar",male,21.0,0,0,7.25,S
1296,1296,3,0,"Wirz, Mr. Albert",male,27.0,0,0,8.66,S
1297,1297,3,0,"Wiseman, Mr. Phillippe",male,29.8811345124283,0,0,7.25,S
1298,1298,3,0,"Wittevrongel, Mr. Camille",male,36.0,0,0,9.5,S
1299,1299,3,0,"Yasbeck, Mr. Antoni",male,27.0,1,0,14.45,C
1300,1300,3,1,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,14.45,C
1301,1301,3,0,"Youseff, Mr. Gerious",male,45.5,0,0,7.23,C
1302,1302,3,0,"Yousif, Mr. Wazli",male,29.8811345124283,0,0,7.23,C
1303,1303,3,0,"Yousseff, Mr. Gerious",male,29.8811345124283,0,0,14.46,C
1304,1304,3,0,"Zabour, Miss. Hileni",female,14.5,1,0,14.45,C
1305,1305,3,0,"Zabour, Miss. Thamine",female,29.8811345124283,1,0,14.45,C
1306,1306,3,0,"Zakarian, Mr. Mapriededer",male,26.5,0,0,7.23,C
1307,1307,3,0,"Zakarian, Mr. Ortin",male,27.0,0,0,7.23,C
1308,1308,3,0,"Zimmerman, Mr. Leo",male,29.0,0,0,7.88,S
